T(C),T(K),atFe,atNi,atCr,atAl,atCu,SFE_Fe,SFE_Ni,SFE_Cr,SFE_Al,SFE_Cu,SFE_FeNi,SFE_FeCr,SFE_FeAl,SFE_CrNi,GChemical,dgMagnetic,SFE_mg,dGTotal,SFE,SMix,SFE_class
927,1200,17.75,17.75,17.75,29,17.75,30.75154923,26.8078901,-31.95097121,151.0303667,8.823913668,3.906288805,3.906288805,10.13301689,27.12400155,3895.365919,0.004883079,0.000288986,3895.370802,246.5326336,1.586420679,High
927,1200,17.5,17.5,17.5,30,17.5,30.31842881,26.43031418,-31.50095753,156.2383104,8.699633194,3.797027404,3.797027404,10.33479139,26.36532585,3962.068825,0.004405958,0.00026075,3962.073231,250.4801619,1.581270355,High
927,1200,17.25,17.25,17.25,31,17.25,29.8853084,26.05273826,-31.05094385,161.4462541,8.57535272,3.689315811,3.689315811,10.52672323,25.6174115,4028.839629,0.003970181,0.00023496,4028.843599,254.431711,1.575643774,High
927,1200,17,17,17,32,17,29.45218799,25.67516235,-30.60093017,166.6541978,8.451072245,3.583154024,3.583154024,10.70881241,24.88025851,4095.678332,0.003572624,0.000211432,4095.681905,258.3872806,1.569549623,High
927,1200,16.75,16.75,16.75,33,16.75,29.01906758,25.29758643,-30.15091649,171.8621415,8.326791771,3.478542045,3.478542045,10.88105894,24.15386688,4162.584933,0.003210364,0.000189993,4162.588144,262.3468707,1.562995858,High
927,1200,16.5,16.5,16.5,34,16.5,28.58594717,24.92001051,-29.70090281,177.0700851,8.202511297,3.375479872,3.375479872,11.0434628,23.43823661,4229.559433,0.00288067,0.000170481,4229.562314,266.3104809,1.555989756,High
927,1200,16.25,16.25,16.25,35,16.25,28.15282676,24.5424346,-29.25088913,182.2780288,8.078230823,3.273967507,3.273967507,11.19602401,22.7333677,4296.601831,0.00258099,0.000152746,4296.604412,270.2781113,1.548537974,High
927,1200,16,16,16,36,16,27.71970634,24.16485868,-28.80087545,187.4859725,7.953950349,3.174004949,3.174004949,11.33874256,22.03926014,4363.712128,0.002308944,0.000136646,4363.714437,274.2497617,1.540646586,High
927,1200,15.75,15.75,15.75,37,15.75,27.28658593,23.78728276,-28.35086177,192.6939162,7.829669874,3.075592198,3.075592198,11.47161845,21.35591394,4430.890323,0.002062312,0.00012205,4430.892386,278.2254318,1.532321128,High
927,1200,15.5,15.5,15.5,38,15.5,26.85346552,23.40970684,-27.90084809,197.9018599,7.7053894,2.978729254,2.978729254,11.59465168,20.68332909,4498.136417,0.001839027,0.000108836,4498.138256,282.2051216,1.52356663,High
927,1200,15.25,15.25,15.25,39,15.25,26.42034511,23.03213093,-27.45083442,203.1098035,7.581108926,2.883416117,2.883416117,11.70784225,20.02150561,4565.450409,0.001637164,9.69E-05,4565.452046,286.1888311,1.514387647,High
927,1200,15,15,15,40,15,25.9872247,22.65455501,-27.00082074,208.3177472,7.456828452,2.789652787,2.789652787,11.81119016,19.37044348,4632.8323,0.001454933,8.61E-05,4632.833755,290.17656,1.504788284,High
-272,1,23.75,23.75,23.75,23.75,5,-31.47132921,14.71972388,-40.00432892,39.42576114,1.776027157,6.993504556,6.993504556,11.10374909,0.130523164,163.3481406,442.5704642,26.1918415,605.9186048,51.85897692,1.515494886,Medium
-272,1,23.5,23.5,23.5,23.5,6,-31.14005206,14.56477942,-39.58323072,39.01075313,2.131232589,6.847047785,6.847047785,10.87121628,0.12778977,163.5077955,431.4754552,25.5352258,594.9832507,51.21180978,1.530084222,Medium
-272,1,23.25,23.25,23.25,23.25,7,-30.80877491,14.40983496,-39.16213252,38.59574512,2.48643802,6.702140821,6.702140821,10.64114414,0.125085301,163.7618926,420.5502722,24.8886606,584.3121648,50.58028234,1.542892703,Medium
-272,1,23,23,23,23,8,-30.47749776,14.2548905,-38.74103432,38.18073711,2.841643452,6.558783663,6.558783663,10.41353266,0.122409757,164.110432,409.7939886,24.25209106,573.9044206,49.96433978,1.554160184,Medium
-272,1,22.75,22.75,22.75,22.75,9,-30.14622061,14.09994603,-38.31993612,37.7657291,3.196848883,6.416976313,6.416976313,10.18838185,0.119763138,164.5534136,399.205673,23.62546207,563.7590866,49.36392696,1.564065692,Medium
-272,1,22.5,22.5,22.5,22.5,10,-29.81494346,13.94500157,-37.89883792,37.35072108,3.552054315,6.276718771,6.276718771,9.9656917,0.117145443,165.0908375,388.7843894,23.00871823,553.8752269,48.7789885,1.572747898,Medium
-272,1,22.25,22.25,22.25,22.25,11,-29.48366631,13.79005711,-37.47773972,36.93571307,3.907259746,6.138011035,6.138011035,9.745462217,0.114556674,165.7227036,378.529197,22.40180386,544.2519006,48.20946871,1.580317318,Medium
-272,1,22,22,22,22,12,-29.15238916,13.63511265,-37.05664152,36.52070506,4.262465178,6.000853106,6.000853106,9.527693398,0.111996829,166.449012,368.4391501,21.80466299,534.8881621,47.65531163,1.586864029,Medium
-272,1,21.75,21.75,21.75,21.75,13,-28.82111201,13.48016819,-36.63554333,36.10569705,4.617670609,5.865244984,5.865244984,9.312385244,0.109465909,167.2697626,358.513298,21.21723937,525.7830606,47.116461,1.5924628,Medium
-272,1,21.5,21.5,21.5,21.5,14,-28.48983486,13.32522372,-36.21444513,35.69068904,4.972876041,5.73118667,5.73118667,9.099537755,0.106963914,168.1849555,348.7506853,20.63947645,516.9356408,46.59286027,1.597176636,Medium
-272,1,21.25,21.25,21.25,21.25,15,-28.15855771,13.17027926,-35.79334693,35.27568102,5.328081472,5.598678163,5.598678163,8.88915093,0.104490843,169.1945906,339.1503514,20.07131738,508.344942,46.08445259,1.601059295,Medium
-272,1,21,21,21,21,16,-27.82728056,13.0153348,-35.37224873,34.86067301,5.683286904,5.467719462,5.467719462,8.68122477,0.102046697,170.298668,329.7113306,19.51270501,500.0099986,45.59118083,1.604157143,Medium
-272,1,20.75,20.75,20.75,20.75,17,-27.49600341,12.86039034,-34.95115053,34.445665,6.038492335,5.338310569,5.338310569,8.475759274,0.099631476,171.4971876,320.4326524,18.9635819,491.92984,45.11298752,1.606510533,Medium
-272,1,20.5,20.5,20.5,20.5,18,-27.16472626,12.70544588,-34.53005233,34.03065699,6.393697767,5.210451483,5.210451483,8.272754443,0.09724518,172.7901495,311.3133408,18.42389029,484.1034903,44.64981492,1.608154863,Medium
-272,1,20.25,20.25,20.25,20.25,19,-26.83344912,12.55050141,-34.10895413,33.61564898,6.748903198,5.084142204,5.084142204,8.072210277,0.094887809,174.1775536,302.3524147,17.89357213,476.5299683,44.20160497,1.609121397,Medium
-272,1,20,20,20,20,20,-26.50217197,12.39555695,-33.68785593,33.20064096,7.10410863,4.959382732,4.959382732,7.874126775,0.092559363,175.6594,293.5488878,17.37256904,469.2082878,43.76829929,1.609437912,Medium
-272,1,19.75,19.75,19.75,19.75,21,-26.17089482,12.24061249,-33.26675773,32.78563295,7.459314061,4.836173067,4.836173067,7.678503938,0.090259841,177.2356886,284.9017684,16.86082232,462.137457,43.34983919,1.609129216,Medium
-272,1,19.5,19.5,19.5,19.5,22,-25.83961767,12.08566803,-32.84565953,32.37062494,7.814519493,4.71451321,4.71451321,7.485341766,0.087989244,178.9064195,276.4100594,16.35827298,455.3164789,42.94616567,1.608217563,Medium
-272,1,19.25,19.25,19.25,19.25,23,-25.50834052,11.93072357,-32.42456133,31.95561693,8.169724924,4.594403159,4.594403159,7.294640258,0.085747572,180.6715926,268.0727583,15.86486168,448.7443509,42.55721939,1.606723,Medium
-272,1,19,19,19,19,24,-25.17706337,11.77577911,-32.00346314,31.54060892,8.524930356,4.475842916,4.475842916,7.106399415,0.083534825,182.531208,259.8888571,15.38052876,442.4200651,42.18294071,1.604663643,Medium
-272,1,18.75,18.75,18.75,18.75,25,-24.84578622,11.62083464,-31.58236494,31.1256009,8.880135787,4.35883248,4.35883248,6.920619236,0.081351002,184.4852656,251.8573421,14.90521424,436.3426078,41.82326962,1.602055915,Medium
-272,1,18.5,18.5,18.5,18.5,26,-24.51450907,11.46589018,-31.16126674,30.71059289,9.235341219,4.24337185,4.24337185,6.737299722,0.079196105,186.5337655,243.9771943,14.43885781,430.5109598,41.47814582,1.598914744,Medium
-272,1,18.25,18.25,18.25,18.25,27,-24.18323192,11.31094572,-30.74016854,30.29558488,9.59054665,4.129461028,4.129461028,6.556440873,0.077070132,188.6767076,236.2473885,13.9813988,424.9240962,41.14750865,1.595253724,Medium
-272,1,18,18,18,18,28,-23.85195477,11.15600126,-30.31907034,29.88057687,9.945752082,4.017100013,4.017100013,6.378042688,0.074973084,190.914092,228.6668943,13.53277622,419.5809863,40.83129712,1.591085257,Medium
-272,1,17.75,17.75,17.75,17.75,29,-23.52067762,11.0010568,-29.89797214,29.46556886,10.30095751,3.906288805,3.906288805,6.202105168,0.072904961,193.2459186,221.2346751,13.09292873,414.4805937,40.52944987,1.586420679,Medium
-272,1,17.5,17.5,17.5,17.5,30,-23.18940047,10.84611233,-29.47687394,29.05056084,10.65616294,3.797027404,3.797027404,6.028628312,0.070865762,195.6721875,213.9496886,12.66179464,409.6218761,40.24190524,1.581270355,Medium
-272,1,17.25,17.25,17.25,17.25,31,-22.85812332,10.69116787,-29.05577574,28.63555283,11.01136838,3.689315811,3.689315811,5.857612122,0.068855488,198.1928986,206.8108864,12.23931192,405.0037851,39.96860117,1.575643774,Medium
-272,1,17,17,17,17,32,-22.52684617,10.53622341,-28.63467754,28.22054482,11.36657381,3.583154024,3.583154024,5.689056595,0.06687414,200.808052,199.8172143,11.82541817,400.6252663,39.70947527,1.569549623,Medium
-272,1,16.75,16.75,16.75,16.75,33,-22.19556902,10.38127895,-28.21357934,27.80553681,11.72177924,3.478542045,3.478542045,5.522961734,0.064921715,203.5176476,192.9676119,11.42005062,396.4852595,39.46446479,1.562995858,Medium
-272,1,16.5,16.5,16.5,16.5,34,-21.86429187,10.22633449,-27.79248114,27.3905288,12.07698467,3.375479872,3.375479872,5.359327537,0.062998216,206.3216855,186.2610125,11.02314617,392.582698,39.23350661,1.555989756,Medium
-272,1,16.25,16.25,16.25,16.25,35,-21.53301472,10.07139002,-27.37138294,26.97552078,12.4321901,3.273967507,3.273967507,5.198154004,0.061103642,209.2201656,179.6963435,10.63464132,388.9165091,39.01653723,1.548537974,Medium
-272,1,16,16,16,16,36,-21.20173757,9.916445562,-26.95028475,26.56051277,12.78739553,3.174004949,3.174004949,5.039441136,0.059237992,212.213088,173.2725257,10.25447222,385.4856137,38.81349279,1.540646586,Medium
-272,1,15.75,15.75,15.75,15.75,37,-20.87046042,9.7615011,-26.52918655,26.14550476,13.14260097,3.075592198,3.075592198,4.883188933,0.057401267,215.3004526,166.9884737,9.882574616,382.2889263,38.62430907,1.532321128,Medium
-272,1,15.5,15.5,15.5,15.5,38,-20.53918327,9.606556639,-26.10808835,25.73049675,13.4978064,2.978729254,2.978729254,4.729397395,0.055593467,218.4822595,160.8430956,9.518883902,379.3253551,38.44892143,1.52356663,Medium
-272,1,15.25,15.25,15.25,15.25,39,-20.20790612,9.451612177,-25.68699015,25.31548874,13.85301183,2.883416117,2.883416117,4.578066521,0.053814592,221.7585086,154.8352931,9.16333507,376.5938017,38.28726488,1.514387647,Medium
-272,1,15,15,15,15,40,-19.87662897,9.296667715,-25.26589195,24.90048072,14.20821726,2.789652787,2.789652787,4.429196311,0.052064642,225.1292,148.9639611,8.815862725,374.0931611,38.13927403,1.504788284,Medium
-173,100,23.75,23.75,23.75,23.75,5,-25.47536669,16.46605318,-40.231143,46.38324841,1.834616524,6.993504556,6.993504556,11.10374909,4.129338967,476.4607,321.5516426,19.02980506,798.0123426,63.22731064,1.515494886,Medium
-173,100,23.5,23.5,23.5,23.5,6,-25.20720493,16.29272631,-39.80765729,45.89500369,2.201539829,6.847047785,6.847047785,10.87121628,4.04286306,472.829088,310.9595822,18.40295445,783.7886702,62.38553696,1.530084222,Medium
-173,100,23.25,23.25,23.25,23.25,7,-24.93904318,16.11939943,-39.38417157,45.40675897,2.568463133,6.702140821,6.702140821,10.64114414,3.957302241,469.306892,300.5293854,17.78568311,769.8362774,61.55981791,1.542892703,Medium
-173,100,23,23,23,23,8,-24.67088142,15.94607256,-38.96068586,44.91851425,2.935386438,6.558783663,6.558783663,10.41353266,3.872656512,465.894112,290.2595756,17.17790367,756.1536876,60.75006612,1.554160184,Medium
-173,100,22.75,22.75,22.75,22.75,9,-24.40271967,15.77274568,-38.53720014,44.43026953,3.302309743,6.416976313,6.416976313,10.18838185,3.788925871,462.590748,280.1486221,16.57952552,742.7393701,59.95619101,1.564065692,Medium
-173,100,22.5,22.5,22.5,22.5,10,-24.13455791,15.59941881,-38.11371442,43.94202481,3.669233048,6.276718771,6.276718771,9.9656917,3.706110319,459.3968,270.1949331,15.99045448,729.5917331,59.17809836,1.572747898,Medium
-173,100,22.25,22.25,22.25,22.25,11,-23.86639616,15.42609193,-37.69022871,43.45378009,4.036156353,6.138011035,6.138011035,9.745462217,3.624209857,456.312268,260.3968486,15.4105923,716.7091166,58.41568994,1.580317318,Medium
-173,100,22,22,22,22,12,-23.59823441,15.25276505,-37.26674299,42.96553537,4.403079657,6.000853106,6.000853106,9.527693398,3.543224483,453.337152,250.7526315,14.83983617,704.0897835,57.66886294,1.586864029,Medium
-173,100,21.75,21.75,21.75,21.75,13,-23.33007265,15.07943818,-36.84325728,42.47729065,4.770002962,5.865244984,5.865244984,9.312385244,3.463154198,450.471452,241.2604575,14.27807813,691.7319095,56.9375094,1.5924628,Medium
-173,100,21.5,21.5,21.5,21.5,14,-23.0619109,14.9061113,-36.41977156,41.98904593,5.136926267,5.73118667,5.73118667,9.099537755,3.383999003,447.715168,231.9184033,13.72520435,679.6335713,56.22151549,1.597176636,Medium
-173,100,21.25,21.25,21.25,21.25,15,-22.79374914,14.73278443,-35.99628585,41.50080121,5.503849572,5.598678163,5.598678163,8.88915093,3.305758896,445.0683,222.7244321,13.1810943,667.7927321,55.52076067,1.601059295,Medium
-173,100,21,21,21,21,16,-22.52558739,14.55945755,-35.57280013,41.01255649,5.870772876,5.467719462,5.467719462,8.68122477,3.228433878,442.530848,213.6763773,12.64561976,656.2072253,54.83511673,1.604157143,Medium
-173,100,20.75,20.75,20.75,20.75,17,-22.25742563,14.38613068,-35.14931441,40.52431177,6.237696181,5.338310569,5.338310569,8.475759274,3.152023949,440.102812,204.7719223,12.11864362,644.8747343,54.16444656,1.606510533,Medium
-173,100,20.5,20.5,20.5,20.5,18,-21.98926388,14.2128038,-34.7258287,40.03606704,6.604619486,5.210451483,5.210451483,8.272754443,3.07652911,437.784192,196.0085766,11.6000185,633.7927686,53.50860278,1.608154863,Medium
-173,100,20.25,20.25,20.25,20.25,19,-21.72110212,14.03947693,-34.30234298,39.54782232,6.971542791,5.084142204,5.084142204,8.072210277,3.001949359,435.574988,187.3836479,11.08958506,622.9586359,52.86742604,1.609121397,Medium
-173,100,20,20,20,20,20,-21.45294037,13.86615005,-33.87885727,39.0595776,7.338466095,4.959382732,4.959382732,7.874126775,2.928284697,433.4752,178.8942068,10.58716993,612.3694068,52.24074298,1.609437912,Medium
-173,100,19.75,19.75,19.75,19.75,21,-21.18477861,13.69282317,-33.45537155,38.57133288,7.7053894,4.836173067,4.836173067,7.678503938,2.855535124,431.484828,170.5370459,10.0925833,602.0218739,51.62836379,1.609129216,Medium
-173,100,19.5,19.5,19.5,19.5,22,-20.91661686,13.5194963,-33.03188583,38.08308816,8.072312705,4.71451321,4.71451321,7.485341766,2.78370064,429.603872,162.3086287,9.605615878,591.9125007,51.03007918,1.608217563,Medium
-173,100,19.25,19.25,19.25,19.25,23,-20.64845511,13.34616942,-32.60840012,37.59484344,8.43923601,4.594403159,4.594403159,7.294640258,2.712781245,427.832332,154.2050281,9.126035247,582.0373601,50.44565672,1.606723,Medium
-173,100,19,19,19,19,24,-20.38029335,13.17284255,-32.1849144,37.10659872,8.806159315,4.475842916,4.475842916,7.106399415,2.642776939,426.170208,146.2218504,8.653581384,572.3920584,49.8748364,1.604663643,Medium
-173,100,18.75,18.75,18.75,18.75,25,-20.1121316,12.99951567,-31.76142869,36.618354,9.173082619,4.35883248,4.35883248,6.920619236,2.573687722,424.6175,138.3541418,8.187961121,562.9716418,49.31732505,1.602055915,Medium
-173,100,18.5,18.5,18.5,18.5,26,-19.84396984,12.8261888,-31.33794297,36.13010928,9.540005924,4.24337185,4.24337185,6.737299722,2.505513594,423.174208,130.5962729,7.728841295,553.7704809,48.7727895,1.598914744,Medium
-173,100,18.25,18.25,18.25,18.25,27,-19.57580809,12.65286192,-30.91445726,35.64186456,9.906929229,4.129461028,4.129461028,6.556440873,2.438254555,421.840332,122.9417941,7.275840226,544.7821261,48.24084808,1.595253724,Medium
-173,100,18,18,18,18,28,-19.30764633,12.47953504,-30.49097154,35.15361984,10.27385253,4.017100013,4.017100013,6.378042688,2.371910604,420.615872,115.3832564,6.828517057,535.9991284,47.72105993,1.591085257,Medium
-173,100,17.75,17.75,17.75,17.75,29,-19.03948458,12.30620817,-30.06748582,34.66537512,10.64077584,3.906288805,3.906288805,6.202105168,2.306481743,419.500828,108.1975612,6.403259152,527.6983892,47.2298124,1.586420679,Medium
-173,100,17.5,17.5,17.5,17.5,30,-18.77132282,12.13288129,-29.64400011,34.1771304,11.00769914,3.797027404,3.797027404,6.028628312,2.241967971,418.4952,100.8748727,5.969893815,519.3700727,46.73693282,1.581270355,Medium
-173,100,17.25,17.25,17.25,17.25,31,-18.50316107,11.95955442,-29.22051439,33.68888568,11.37462245,3.689315811,3.689315811,5.857612122,2.178369288,417.598988,93.74659356,5.548033858,511.3455816,46.26203398,1.575643774,Medium
-173,100,17,17,17,17,32,-18.23499931,11.78622754,-28.79702868,33.20064096,11.74154575,3.583154024,3.583154024,5.689056595,2.115685693,416.812192,86.82306413,5.138291229,503.6352561,45.80572784,1.569549623,Medium
-173,100,16.75,16.75,16.75,16.75,33,-17.96683756,11.61290067,-28.37354296,32.71239624,12.10846906,3.478542045,3.478542045,5.522961734,2.053917188,416.134812,80.11385812,4.741232513,496.2486701,45.36858097,1.562995858,Medium
-173,100,16.5,16.5,16.5,16.5,34,-17.6986758,11.43957379,-27.95005724,32.22415152,12.47539236,3.375479872,3.375479872,5.359327537,1.993063772,415.566848,73.62804519,4.357394462,489.1948932,44.95113014,1.555989756,Medium
-173,100,16.25,16.25,16.25,16.25,35,-17.43051405,11.26624692,-27.52657153,31.7359068,12.84231567,3.273967507,3.273967507,5.198154004,1.933125444,415.1083,67.37441341,3.987297165,482.4827134,44.55389544,1.548537974,Medium
-173,100,16,16,16,16,36,-17.1623523,11.09292004,-27.10308581,31.24766208,13.20923897,3.174004949,3.174004949,5.039441136,1.874102206,414.759168,61.36166533,3.63145565,476.1208333,44.17739188,1.540646586,Medium
-173,100,15.75,15.75,15.75,15.75,37,-16.89419054,10.91959316,-26.6796001,30.75941736,13.57616228,3.075592198,3.075592198,4.883188933,1.815994057,414.519452,55.59859919,3.290390606,470.1180512,43.82214016,1.532321128,Medium
-173,100,15.5,15.5,15.5,15.5,38,-16.62602879,10.74626629,-26.25611438,30.27117264,13.94308558,2.978729254,2.978729254,4.729397395,1.758800996,414.389152,50.09428592,2.964638861,464.4834379,43.48867711,1.52356663,Medium
-173,100,15.25,15.25,15.25,15.25,39,-16.35786703,10.57293941,-25.83262867,29.78292792,14.31000889,2.883416117,2.883416117,4.578066521,1.702523024,414.368268,44.85825242,2.654764229,459.2265204,43.17756653,1.514387647,Medium
-173,100,15,15,15,15,40,-16.08970528,10.39961254,-25.40914295,29.2946832,14.67693219,2.789652787,2.789652787,4.429196311,1.647160142,414.4568,39.90068209,2.361369377,454.3574821,42.88941111,1.504788284,Medium
-73,200,23.75,23.75,23.75,23.75,5,-19.41883889,18.23002218,-40.46024814,53.41101332,1.893797702,6.993504556,6.993504556,11.10374909,8.168546849,792.7360125,64.22410536,3.800858223,856.9601179,66.71590944,1.515494886,Medium
-73,200,23.5,23.5,23.5,23.5,6,-19.21443006,18.03812721,-40.03435079,52.84879212,2.272557242,6.847047785,6.847047785,10.87121628,7.997482544,785.274838,58.10462796,3.438700341,843.379466,65.91219046,1.530084222,Medium
-73,200,23.25,23.25,23.25,23.25,7,-19.01002123,17.84623224,-39.60845344,52.28657093,2.651316783,6.702140821,6.702140821,10.64114414,7.828228443,777.9382045,52.48255893,3.105979672,830.4207634,65.14527917,1.542892703,Medium
-73,200,23,23,23,23,8,-18.8056124,17.65433727,-39.18255609,51.72434974,3.030076323,6.558783663,6.558783663,10.41353266,7.660784546,770.726112,47.38049431,2.804033476,818.1066063,64.41651285,1.554160184,Medium
-73,200,22.75,22.75,22.75,22.75,9,-18.60120357,17.4624423,-38.75665874,51.16212854,3.408835864,6.416976313,6.416976313,10.18838185,7.495150854,763.6385605,42.82426985,2.534390745,806.4628304,63.72742047,1.564065692,Medium
-73,200,22.5,22.5,22.5,22.5,10,-18.39679474,17.27054733,-38.3307614,50.59990735,3.787595404,6.276718771,6.276718771,9.9656917,7.331327366,756.67555,38.84360619,2.298810379,795.5191562,63.07976094,1.572747898,Medium
-73,200,22.25,22.25,22.25,22.25,11,-18.19238591,17.07865235,-37.90486405,50.03768616,4.166354945,6.138011035,6.138011035,9.745462217,7.169314082,749.8370805,34.57199096,2.046011157,784.4090715,62.42225303,1.580317318,Medium
-73,200,22,22,22,22,12,-17.98797708,16.88675738,-37.4789667,49.47546497,4.545114485,6.000853106,6.000853106,9.527693398,7.009111003,743.123152,31.5992441,1.870080495,774.7223961,61.84898417,1.586864029,Medium
-73,200,21.75,21.75,21.75,21.75,13,-17.78356825,16.69486241,-37.05306935,48.91324377,4.923874025,5.865244984,5.865244984,9.312385244,6.850718127,736.5337645,28.88452874,1.709420442,765.4182932,61.2983564,1.5924628,Medium
-73,200,21.5,21.5,21.5,21.5,14,-17.57915941,16.50296744,-36.627172,48.35102258,5.302633566,5.73118667,5.73118667,9.099537755,6.694135457,730.068918,26.40070437,1.56242479,756.4696224,60.76876352,1.597176636,Medium
-73,200,21.25,21.25,21.25,21.25,15,-17.37475058,16.31107247,-36.20127465,47.78880139,5.681393106,5.598678163,5.598678163,8.88915093,6.53936299,723.7286125,24.12480691,1.427734496,747.8534194,60.25884647,1.601059295,Medium
-73,200,21,21,21,21,16,-17.17034175,16.1191775,-35.7753773,47.22658019,6.060152647,5.467719462,5.467719462,8.68122477,6.386400728,717.512848,22.03717163,1.304185781,739.5500196,59.76744149,1.604157143,Medium
-73,200,20.75,20.75,20.75,20.75,17,-16.96593292,15.92728253,-35.34947995,46.664359,6.438912187,5.338310569,5.338310569,8.475759274,6.23524867,711.4216245,20.12076681,1.190770686,731.5423913,59.29354061,1.606510533,Medium
-73,200,20.5,20.5,20.5,20.5,18,-16.76152409,15.73538756,-34.9235826,46.10213781,6.817671727,5.210451483,5.210451483,8.272754443,6.085906816,705.454942,18.36068508,1.086606975,723.8156271,58.8362616,1.608154863,Medium
-73,200,20.25,20.25,20.25,20.25,19,-16.55711526,15.54349259,-34.49768526,45.53991662,7.196431268,5.084142204,5.084142204,8.072210277,5.938375166,699.6128005,16.74375291,0.990915025,716.3565534,58.39482483,1.609121397,Medium
-73,200,20,20,20,20,20,-16.35270643,15.35159762,-34.07178791,44.97769542,7.575190808,4.959382732,4.959382732,7.874126775,5.792653721,693.8952,15.25822899,0.902999969,709.153429,57.96853544,1.609437912,Medium
-73,200,19.75,19.75,19.75,19.75,21,-16.1482976,15.15970265,-33.64589056,44.41547423,7.953950349,4.836173067,4.836173067,7.678503938,5.64874248,688.3021405,13.89356941,0.822237807,702.1957099,57.55676943,1.609129216,Medium
-73,200,19.5,19.5,19.5,19.5,22,-15.94388877,14.96780768,-33.21999321,43.85325304,8.332709889,4.71451321,4.71451321,7.485341766,5.506641444,682.833622,12.64024357,0.748064507,695.4738656,57.15896276,1.608217563,Medium
-73,200,19.25,19.25,19.25,19.25,23,-15.73947994,14.77591271,-32.79409586,43.29103185,8.711469429,4.594403159,4.594403159,7.294640258,5.366350611,677.4896445,11.48958849,0.679967384,688.979233,56.77460276,1.606723,Medium
-73,200,19,19,19,19,24,-15.53507111,14.58401774,-32.36819851,42.72881065,9.09022897,4.475842916,4.475842916,7.106399415,5.227869983,672.270208,10.43369238,0.617478208,682.7039004,56.40322118,1.604663643,Medium
-73,200,18.75,18.75,18.75,18.75,25,-15.33066228,14.39212277,-31.94230116,42.16658946,9.46898851,4.35883248,4.35883248,6.920619236,5.09119956,667.1753125,9.465300872,0.560167658,676.6406134,56.04438871,1.602055915,Medium
-73,200,18.5,18.5,18.5,18.5,26,-15.12625345,14.2002278,-31.51640381,41.60436827,9.847748051,4.24337185,4.24337185,6.737299722,4.95633934,662.204958,8.577740421,0.507640784,670.7826984,55.6977104,1.598914744,Medium
-73,200,18.25,18.25,18.25,18.25,27,-14.92184462,14.00833283,-31.09050647,41.04214707,10.22650759,4.129461028,4.129461028,6.556440873,4.823289325,657.3591445,7.7648553,0.459533285,665.1239998,55.36282195,1.595253724,Medium
-73,200,18,18,18,18,28,-14.71743579,13.81643786,-30.66460912,40.47992588,10.60526713,4.017100013,4.017100013,6.378042688,4.692049514,652.637872,7.020955065,0.415508393,659.6588271,55.03938659,1.591085257,Medium
-73,200,17.75,17.75,17.75,17.75,29,-14.51302696,13.62454289,-30.23871177,39.91770469,10.98402667,3.906288805,3.906288805,6.202105168,4.562619908,648.0411405,6.340770301,0.375254257,654.3819108,54.72709247,1.586420679,Medium
-73,200,17.5,17.5,17.5,17.5,30,-14.30861813,13.43264792,-29.81281442,39.3554835,11.36278621,3.797027404,3.797027404,6.028628312,4.435000505,643.56895,5.719414934,0.338481714,649.2883649,54.42565042,1.581270355,Medium
-73,200,17.25,17.25,17.25,17.25,31,-14.1042093,13.24075295,-29.38691707,38.7932623,11.74154575,3.689315811,3.689315811,5.857612122,4.309191307,639.2213005,5.152353781,0.304922367,644.3736543,54.13479205,1.575643774,Medium
-73,200,17,17,17,17,32,-13.89980047,13.04885798,-28.96101972,38.23104111,12.12030529,3.583154024,3.583154024,5.689056595,4.185192314,634.998192,4.635374316,0.274326913,639.6335663,53.85426806,1.569549623,Medium
-73,200,16.75,16.75,16.75,16.75,33,-13.69539164,12.85696301,-28.53512237,37.66881992,12.49906483,3.478542045,3.478542045,5.522961734,4.063003524,630.8996245,4.164561861,0.246463678,635.0641864,53.58384677,1.562995858,Medium
-73,200,16.5,16.5,16.5,16.5,34,-13.49098281,12.66506804,-28.10922502,37.10659872,12.87782437,3.375479872,3.375479872,5.359327537,3.942624939,626.925598,3.736277582,0.221117309,630.6618756,53.32331284,1.555989756,Medium
-73,200,16.25,16.25,16.25,16.25,35,-13.28657398,12.47317307,-27.68332767,36.54437753,13.25658391,3.273967507,3.273967507,5.198154004,3.824056558,623.0761125,3.347138803,0.198087618,626.4232513,53.07246606,1.548537974,Medium
-73,200,16,16,16,16,36,-13.08216515,12.2812781,-27.25743033,35.98215634,13.63534345,3.174004949,3.174004949,5.039441136,3.707298382,619.351168,2.994001245,0.177188521,622.3451692,52.83112036,1.540646586,Medium
-73,200,15.75,15.75,15.75,15.75,37,-12.87775632,12.08938313,-26.83153298,35.41993515,14.014103,3.075592198,3.075592198,4.883188933,3.592350409,615.7507645,2.673942897,0.158247091,618.4247074,52.59910281,1.532321128,Medium
-73,200,15.5,15.5,15.5,15.5,38,-12.67334749,11.89748816,-26.40563563,34.85771395,14.39286254,2.978729254,2.978729254,4.729397395,3.479212641,612.274902,2.384249272,0.141102681,614.6591513,52.37625276,1.52356663,Medium
-73,200,15.25,15.25,15.25,15.25,39,-12.46893865,11.70559319,-25.97973828,34.29549276,14.77162208,2.883416117,2.883416117,4.578066521,3.367885078,608.9235805,2.122399837,0.125606123,611.0459803,52.16242104,1.514387647,Medium
